material,normalized_formula,ion_mode,polarity,rf_formula_raw,peak_count,best_rf_score,best_rank,max_intensity,total_intensity,mz_min,mz_max,median_abs_ppm,material_total_intensity,relative_intensity,network_best_score,generation_types,paths,exact_mass,network_formula_modes,network_formula_best_score,all_network_compound_count,all_network_compounds,same_material_mode_match,same_material_formula_match,is_generic_formula,screening_tier
PI,C5H8Br3NO,positive,+,C₅H₈Br₃NO⁺,1,53,268,4449.79,4449.79,334.8135,334.8135,4.6,58126702.61,7.655328446644877e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H11NO7P,negative,-,C₇H₁₁NO₇P⁻,1,53,282,3994.12,3994.12,252.0323,252.0323,17.6,58126702.61,6.871403022460214e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,CsH2,positive,+,CsH₂⁺,1,53,282,3989.82,3989.82,134.9173,134.9173,24.1,58126702.61,6.864005389690898e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H11FNO,positive,+,C₇H₁₁FNO⁺,1,53,307,3500.42,3500.42,144.0793,144.0793,18.2,58126702.61,6.022051557759953e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H6N3,positive,+,C₅H₆N₃⁺,1,53,325,3201.95,3201.95,108.0504,108.0504,48.3,58126702.61,5.5085698245837586e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H20O6,positive,+,C₉H₂₀O₆⁺,1,53,338,2870.03,2870.03,224.1276,224.1276,9.6,58126702.61,4.9375413899811445e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H6N5O4,positive,+,C₅H₆N₅O₄⁺,1,53,349,2697.53,2697.53,200.0458,200.0458,21.8,58126702.61,4.640775889351622e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H14O6,positive,+,C₇H₁₄O₆⁺,1,53,357,2630.0,2630.0,194.084,194.084,28.4,58126702.61,4.524598647279091e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H11FNO,positive,+,C₈H₁₁FNO⁺,1,53,362,2539.75,2539.75,156.0831,156.0831,7.6,58126702.61,4.369334378109152e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H13FNO,positive,+,C₉H₁₃FNO⁺,1,53,397,2143.64,2143.64,170.0953,170.0953,13.3,58126702.61,3.68787476967808e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,CO2,negative,-,CO₂⁻,1,53,350,2115.44,2115.44,43.9889,43.9889,33.6,58126702.61,3.6393600617490796e-05,,,,,,,6,EVA; Nomex; PEEK; PEEK20%GFR; PEN; PET,False,False,False,C_network未覆盖
PI,C2ClN2,positive,+,C₂ClN₂⁺,1,53,443,1654.65,1654.65,86.9712,86.9712,37.4,58126702.61,2.84662629342979e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H4I2NO2,positive,+,C₅H₄I₂NO₂⁺,1,53,449,1619.56,1619.56,363.8365,363.8365,10.7,58126702.61,2.786258169272747e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C10H16NO8P2,negative,-,C₁₀H₁₆NO₈P₂⁻,1,53,415,1146.85,1146.85,340.0269,340.0269,25.8,58126702.61,1.9730174747650285e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C14H29O7,positive,+,C₁₄H₂₉O₇⁺,1,53,507,1115.42,1115.42,309.1786,309.1786,39.4,58126702.61,1.918945940360473e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,HSi2,positive,+,HSi₂⁺,1,53,529,938.4,938.4,56.9638,56.9638,46.9,58126702.61,1.6144043234246004e-05,,,,,,,1,PDMS,False,False,False,C_network未覆盖
PI,C19H31O,positive,+,C₁₉H₃₁O⁺,1,53,662,400.12,400.12,275.2423,275.2423,19.5,58126702.61,6.883583310833878e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C35H70O,negative,-,C₃₅H₇₀O⁻,1,53,489,334.07,334.07,506.5268,506.5268,32.4,58126702.61,5.747272509872722e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H8N,positive,+,C₈H₈N⁺,1,52,152,11410.4,11410.4,118.0599,118.0599,44.3,58126702.61,0.00019630220686278835,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H5Br3N,positive,+,C₆H₅Br₃N⁺,1,52,172,9790.54,9790.54,327.81,327.81,40.7,58126702.61,0.00016843446403091953,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H6O8,negative,-,C₈H₆O₈⁻,1,52,224,6057.45,6057.45,230.0148,230.0148,34.7,58126702.61,0.00010421114097323471,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H12N2O9P,negative,-,C₉H₁₂N₂O₉P⁻,1,52,240,5466.02,5466.02,323.0327,323.0327,12.7,58126702.61,9.403629923194091e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C4H3Cl6O4,positive,+,C₄H₃Cl₆O₄⁺,1,52,248,5370.49,5370.49,324.8246,324.8246,27.4,58126702.61,9.239282049135317e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H14O10P,negative,-,C₇H₁₄O₁₀P⁻,1,52,245,5173.83,5173.83,289.0245,289.0245,29.4,58126702.61,8.900952174620524e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H4NO,positive,+,C₆H₄NO⁺,1,52,256,5109.03,5109.03,106.0324,106.0324,34.5,58126702.61,8.789471569166652e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H4O4,negative,-,C₇H₄O₄⁻,1,52,273,4275.95,4275.95,152.0061,152.0061,35.6,58126702.61,7.35625763719887e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H7Br4O,positive,+,C₉H₇Br₄O⁺,1,52,278,4058.17,4058.17,446.711,446.711,25.7,58126702.61,6.98159334312874e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C4H8O6,negative,-,C₄H₈O₆⁻,1,52,280,4035.17,4035.17,152.0381,152.0381,35.9,58126702.61,6.942024609711472e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C11H9O3,positive,+,C₁₁H₉O₃⁺,1,52,310,3439.75,3439.75,189.0591,189.0591,23.7,58126702.61,5.917676120524051e-05,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
PI,C5H7N4O4,positive,+,C₅H₇N₄O₄⁺,1,52,339,2829.27,2829.27,187.0452,187.0452,5.2,58126702.61,4.867418712846887e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H8N3O2,positive,+,C₉H₈N₃O₂⁺,1,52,342,2794.47,2794.47,190.0573,190.0573,20.0,58126702.61,4.807549498806844e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8HO5,positive,+,C₈HO₅⁺,1,52,411,2000.19,2000.19,176.981,176.981,4.8,58126702.61,3.4410862997342836e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C17H27O5,positive,+,C₁₇H₂₇O₅⁺,1,52,556,814.24,814.24,311.194,311.194,28.0,58126702.61,1.4008019781598962e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C22H37O13,positive,+,C₂₂H₃₇O₁₃⁺,1,52,595,644.11,644.11,509.2058,509.2058,33.5,58126702.61,1.1081137774520667e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C2Cl3O3,positive,+,C₂Cl₃O₃⁺,1,51,163,10192.17,10192.17,176.889,176.889,9.9,58126702.61,0.0001753440250754317,,,,,,,0,,False,False,False,C_network未覆盖
PI,C3H2I2O2,positive,+,C₃H₂I₂O₂⁺,1,51,182,8778.19,8778.19,323.8155,323.8155,5.0,58126702.61,0.00015101819999832261,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H8NO3,positive,+,C₇H₈NO₃⁺,1,51,214,6821.55,6821.55,154.0554,154.0554,35.9,58126702.61,0.00011735656236633719,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H5N2O5,negative,-,C₅H₅N₂O₅⁻,1,51,220,6375.79,6375.79,173.0213,173.0213,5.2,58126702.61,0.00010968779775412759,,,,,,,0,,False,False,False,C_network未覆盖
PI,C3H2Cl6O3,positive,+,C₃H₂Cl₆O₃⁺,1,51,228,6082.02,6082.02,295.8144,295.8144,4.9,58126702.61,0.00010463383826891399,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H11NO6P,negative,-,C₉H₁₁NO₆P⁻,1,51,259,4761.32,4761.32,260.0263,260.0263,25.6,58126702.61,8.191278338883224e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,H4N,positive,+,H₄N⁺,1,51,264,4722.72,4722.72,18.0346,18.0346,43.0,58126702.61,8.124871681930764e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H16O6,positive,+,C₇H₁₆O₆⁺,1,51,299,3622.53,3622.53,196.0983,196.0983,21.2,58126702.61,6.232127124611379e-05,,,,,,,2,POMC; POMH,False,False,False,C_network未覆盖
PI,C9H6O3,positive,+,C₉H₆O₃⁺,1,51,336,2894.27,2894.27,162.0282,162.0282,18.2,58126702.61,4.979243394243519e-05,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
PI,C9H11O12,negative,-,C₉H₁₁O₁₂⁻,1,51,337,2444.8,2444.8,311.0358,311.0358,32.8,58126702.61,4.205984324284381e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H14N2O9P,negative,-,C₉H₁₄N₂O₉P⁻,1,51,338,2416.78,2416.78,325.0418,325.0418,7.5,58126702.61,4.157779284703864e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H3N4O4,positive,+,C₆H₃N₄O₄⁺,1,51,434,1747.44,1747.44,195.0103,195.0103,23.5,58126702.61,3.006260327072766e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C15H21O2,negative,-,C₁₅H₂₁O₂⁻,1,51,392,1488.57,1488.57,233.1483,233.1483,27.5,58126702.61,2.5609056305628273e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C23H36F2IO5,positive,+,C₂₃H₃₆F₂IO₅⁺,1,51,465,1425.48,1425.48,557.1578,557.1578,1.4,58126702.61,2.4523668744195432e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C18H40N,positive,+,C₁₈H₄₀N⁺,1,51,487,1279.69,1279.69,270.3099,270.3099,20.8,58126702.61,2.2015527159454677e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H16N3O7P2,negative,-,C₈H₁₆N₃O₇P₂⁻,1,51,407,1235.23,1235.23,328.0485,328.0485,4.9,58126702.61,2.1250646338701718e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C2H3I2O,positive,+,C₂H₃I₂O⁺,1,51,502,1186.34,1186.34,296.8263,296.8263,1.6,58126702.61,2.0409552696627666e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C28H21O16,negative,-,C₂₈H₂₁O₁₆⁻,1,51,440,762.27,762.27,613.0649,613.0649,30.4,58126702.61,1.3113938444340047e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C4H2Cl6O2,positive,+,C₄H₂Cl₆O₂⁺,1,50,2,2529964.0,2529964.0,291.8141,291.8141,13.5,58126702.61,0.04352498742229961,,,,,,,0,,False,False,False,C_network未覆盖
PI,C3H8N,positive,+,C₃H₈N⁺,1,50,43,60437.14,60437.14,58.069,58.069,66.7,58126702.61,0.0010397482961574792,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H7NO3P,negative,-,C₅H₇NO₃P⁻,1,50,77,33269.35,33269.35,160.0103,160.0103,41.3,58126702.61,0.0005723591483112343,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H7FNO,positive,+,C₆H₇FNO⁺,1,50,97,20921.48,20921.48,128.0539,128.0539,25.6,58126702.61,0.0003599288977455382,,,,,,,0,,False,False,False,C_network未覆盖
PI,C4H8O10,negative,-,C₄H₈O₁₀⁻,1,50,113,18112.65,18112.65,216.0129,216.0129,2.8,58126702.61,0.00031160635623056894,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H6N2O2,positive,+,C₅H₆N₂O₂⁺,1,50,212,6858.09,6858.09,126.0419,126.0419,3.8,58126702.61,0.00011798518911375764,,,,,,,0,,False,False,False,C_network未覆盖
PI,C3H4I2NO2,positive,+,C₃H₄I₂NO₂⁺,1,50,225,6249.31,6249.31,339.822,339.822,31.2,58126702.61,0.00010751186149212053,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H13N2O6P2,negative,-,C₅H₁₃N₂O₆P₂⁻,1,50,236,5604.22,5604.22,259.0257,259.0257,1.0,58126702.61,9.641386399640467e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H9N3O4P,negative,-,C₆H₉N₃O₄P⁻,1,50,255,4882.06,4882.06,218.0329,218.0329,3.3,58126702.61,8.398996985526753e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H8O7,negative,-,C₉H₈O₇⁻,1,50,263,4627.1,4627.1,228.0246,228.0246,13.0,58126702.61,7.96036897369775e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H14NO6P2,negative,-,C₆H₁₄NO₆P₂⁻,1,50,269,4394.95,4394.95,258.0284,258.0284,6.9,58126702.61,7.560982823140395e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C4H8Br3NO,positive,+,C₄H₈Br₃NO⁺,1,50,288,3839.9,3839.9,322.8132,322.8132,5.7,58126702.61,6.606086062998853e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H3O5,positive,+,C₉H₃O₅⁺,1,50,309,3468.06,3468.06,190.9947,190.9947,14.7,58126702.61,5.966380070221568e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H13NO7P,negative,-,C₇H₁₃NO₇P⁻,1,50,319,2780.49,2780.49,254.0454,254.0454,7.4,58126702.61,4.783498590408e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C10H10Br4O5,positive,+,C₁₀H₁₀Br₄O₅⁺,1,50,346,2732.44,2732.44,525.721,525.721,8.8,58126702.61,4.700834345160182e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H8N5O4,positive,+,C₅H₈N₅O₄⁺,1,50,353,2656.11,2656.11,202.0615,202.0615,21.9,58126702.61,4.5695177616062614e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H13N2O6P2,negative,-,C₈H₁₃N₂O₆P₂⁻,1,50,332,2535.05,2535.05,295.0354,295.0354,33.8,58126702.61,4.3612485934543196e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H5N2O5,positive,+,C₅H₅N₂O₅⁺,1,50,379,2339.57,2339.57,173.0166,173.0166,15.6,58126702.61,4.0249487670018036e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H13NO6P,negative,-,C₆H₁₃NO₆P⁻,1,50,351,2099.79,2099.79,226.0486,226.0486,0.0,58126702.61,3.6124361192281984e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C4H2I2O,positive,+,C₄H₂I₂O⁺,1,50,424,1850.71,1850.71,319.8211,319.8211,6.7,58126702.61,3.183923940116307e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H17N4O8P2,negative,-,C₉H₁₇N₄O₈P₂⁻,1,50,390,1503.27,1503.27,371.0523,371.0523,1.1,58126702.61,2.586195212355604e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C10H13Br3N,positive,+,C₁₀H₁₃Br₃N⁺,1,50,479,1320.37,1320.37,383.8421,383.8421,44.7,58126702.61,2.271537762702621e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C21H44O17,positive,+,C₂₁H₄₄O₁₇⁺,1,50,496,1235.36,1235.36,568.2717,568.2717,25.3,58126702.61,2.1252882832329646e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,CCl3O2,positive,+,CCl₃O₂⁺,1,50,509,1098.29,1098.29,148.8919,148.8919,26.5,58126702.61,1.889475835863176e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,NO15Si5,positive,+,Si₅NO₁₅⁺,1,50,519,1039.24,1039.24,393.8226,393.8226,29.8,58126702.61,1.7878874137636208e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H16O7P,negative,-,C₇H₁₆O₇P⁻,1,50,422,1031.58,1031.58,243.063,243.063,3.8,58126702.61,1.774709305155956e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C13H7Br4O2,positive,+,C₁₃H₇Br₄O₂⁺,1,50,522,1022.23,1022.23,510.7142,510.7142,6.3,58126702.61,1.758623754831979e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C4HCl3NO2,negative,-,C₄HCl₃NO₂⁻,1,50,432,881.58,881.58,199.9086,199.9086,3.8,58126702.61,1.5166523480868066e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C3H10N,positive,+,C₃H₁₀N⁺,1,50,546,851.81,851.81,60.0811,60.0811,5.4,58126702.61,1.465436644007149e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H18N,positive,+,C₉H₁₈N⁺,1,50,577,708.72,708.72,140.1427,140.1427,4.8,58126702.61,1.2192675107603184e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H18N7O,positive,+,C₈H₁₈N₇O⁺,1,50,580,701.37,701.37,228.1535,228.1535,14.2,58126702.61,1.2066227198639301e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H10Br3O2,positive,+,C₈H₁₀Br₃O₂⁺,1,50,602,627.1,627.1,374.8365,374.8365,37.2,58126702.61,1.0788501185204251e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C21H38N,positive,+,C₂₁H₃₈N⁺,1,50,619,570.16,570.16,304.2994,304.2994,1.6,58126702.61,9.808916976169758e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C14H19N2O10P2,negative,-,C₁₄H₁₉N₂O₁₀P₂⁻,1,50,466,523.18,523.18,437.0594,437.0594,16.8,58126702.61,9.00068258662918e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H12Br3ClNO,positive,+,C₈H₁₂Br₃ClNO⁺,1,50,643,458.06,458.06,409.8193,409.8193,10.0,58126702.61,7.880371317006313e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,H3N,positive,+,H₃N⁺,1,50,665,394.09,394.09,17.0252,17.0252,47.0,58126702.61,6.7798444140920795e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C2I2O2,positive,+,C₂I₂O₂⁺,1,49,39,70741.6,70741.6,309.8,309.8,5.7,58126702.61,0.0012170241356135307,,,,,,,0,,False,False,False,C_network未覆盖
PI,H2NO3,negative,-,H₂NO₃⁻,1,49,95,25561.38,25561.38,64.005,64.005,15.4,58126702.61,0.0004397527960858814,,,,,,,0,,False,False,False,C_network未覆盖
PI,C5H6O6,negative,-,C₅H₆O₆⁻,1,49,100,24138.65,24138.65,162.025,162.025,49.4,58126702.61,0.00041527643778381534,,,,,,,0,,False,False,False,C_network未覆盖
PI,CH2NOP,negative,-,CH₂NOP⁻,1,49,237,5588.58,5588.58,74.9878,74.9878,2.0,58126702.61,9.614479660916723e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H3BrIO3,positive,+,C₇H₃BrIO₃⁺,1,49,275,4114.25,4114.25,340.8309,340.8309,1.2,58126702.61,7.078072237478326e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C12H12O6P,negative,-,C₁₂H₁₂O₆P⁻,1,49,297,3612.41,3612.41,283.0298,283.0298,27.9,58126702.61,6.214716881907779e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C2H4NO,positive,+,C₂H₄NO⁺,1,49,314,3352.87,3352.87,58.023,58.023,98.9,58126702.61,5.768209530989599e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C2HI2,positive,+,C₂HI₂⁺,1,49,315,3346.18,3346.18,278.8127,278.8127,12.6,58126702.61,5.756700190704315e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H8O10,negative,-,C₆H₈O₁₀⁻,1,49,309,3118.79,3118.79,240.013,240.013,2.9,58126702.61,5.365503047584622e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H12N2O10P,negative,-,C₉H₁₂N₂O₁₀P⁻,1,49,318,2781.12,2781.12,339.035,339.035,33.9,58126702.61,4.78458242962769e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,CH3P2,negative,-,CH₃P₂⁻,1,49,333,2530.37,2530.37,76.968,76.968,46.1,58126702.61,4.3531972163937616e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H8O6P,negative,-,C₉H₈O₆P⁻,1,49,341,2283.74,2283.74,243.0108,243.0108,18.1,58126702.61,3.928899967580665e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C9H20NO11P2,negative,-,C₉H₂₀NO₁₁P₂⁻,1,49,357,2029.98,2029.98,380.0501,380.0501,4.2,58126702.61,3.4923364114082165e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C11H14O12,negative,-,C₁₁H₁₄O₁₂⁻,1,49,363,1974.8,1974.8,338.0433,338.0433,17.1,58126702.61,3.397405858801045e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C15H25N2,positive,+,C₁₅H₂₅N₂⁺,1,49,419,1877.3,1877.3,233.2001,233.2001,4.8,58126702.61,3.2296688367060975e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H17N4O,positive,+,C₆H₁₇N₄O⁺,1,49,471,1385.14,1385.14,161.14,161.14,1.9,58126702.61,2.38296675676508e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H2Cl6N2O2,positive,+,C₇H₂Cl₆N₂O₂⁺,1,49,480,1313.38,1313.38,355.822,355.822,6.2,58126702.61,2.2595123085031987e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C11H20N3O8P2,negative,-,C₁₁H₂₀N₃O₈P₂⁻,1,49,412,1162.9,1162.9,384.0651,384.0651,20.9,58126702.61,2.000629569171428e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C18H36NO,positive,+,C₁₈H₃₆NO⁺,1,49,505,1127.42,1127.42,282.2802,282.2802,3.8,58126702.61,1.9395904969260048e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C13H21O11P2,negative,-,C₁₃H₂₁O₁₁P₂⁻,1,49,434,836.42,836.42,415.0529,415.0529,8.6,58126702.61,1.4389600002118543e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C14H22NO,positive,+,C₁₄H₂₂NO⁺,1,49,571,744.59,744.59,220.1696,220.1696,0.0,58126702.61,1.2809775310941211e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C45H88,positive,+,C₄₅H₈₈⁺,1,49,647,448.06,448.06,628.727,628.727,61.9,58126702.61,7.70833334562688e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C6H4I3O2,positive,+,C₆H₄I₃O₂⁺,1,49,675,373.04,373.04,488.7234,488.7234,21.7,58126702.61,6.417704484338373e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H8Br4O3,positive,+,C₈H₈Br₄O₃⁺,1,49,681,338.04,338.04,467.7235,467.7235,7.2,58126702.61,5.815571584510357e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C22H46NO7,positive,+,C₂₂H₄₆NO₇⁺,1,49,701,270.03,270.03,436.3248,436.3248,4.8,58126702.61,4.645541341158832e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H7Cl11O,positive,+,C₈H₇Cl₁₁O⁺,1,49,708,227.03,227.03,503.7128,503.7128,12.5,58126702.61,3.90577806422727e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C25H52NO9,positive,+,C₂₅H₅₂NO₉⁺,1,49,715,168.02,168.02,510.3583,510.3583,10.5,58126702.61,2.890581995117235e-06,,,,,,,0,,False,False,False,C_network未覆盖
PI,C2HI2O2,positive,+,C₂HI₂O₂⁺,1,48,96,20977.5,20977.5,310.8082,310.8082,6.9,58126702.61,0.0003608926544612058,,,,,,,0,,False,False,False,C_network未覆盖
PI,C2H7Si,positive,+,C₂H₇Si⁺,1,48,132,14006.41,14006.41,59.0332,59.0332,34.7,58126702.61,0.00024096343627086057,,,,,,,1,PDMS,False,False,False,C_network未覆盖
PI,Cl7H2NSi3,positive,+,Cl₇H₂NSi₃⁺,1,48,146,12176.84,12176.84,344.726,344.726,14.3,58126702.61,0.00020948788514119364,,,,,,,0,,False,False,False,C_network未覆盖
PI,C3H2Cl6O4,positive,+,C₃H₂Cl₆O₄⁺,1,48,185,8698.92,8698.92,311.8026,311.8026,16.9,58126702.61,0.00014965445499919784,,,,,,,0,,False,False,False,C_network未覆盖
PI,C4H6N2O2,positive,+,C₄H₆N₂O₂⁺,1,48,223,6329.84,6329.84,114.0401,114.0401,20.0,58126702.61,0.0001088972832756391,,,,,,,0,,False,False,False,C_network未覆盖
PI,HOSi,positive,+,HOSi⁺,1,48,239,5590.29,5590.29,44.9785,44.9785,13.7,58126702.61,9.617421510227312e-05,,,,,,,1,PDMS,False,False,False,C_network未覆盖
PI,C6H10O10,negative,-,C₆H₁₀O₁₀⁻,1,48,271,4293.44,4293.44,242.0272,242.0272,3.1,58126702.61,7.386347078393132e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H6Br3,positive,+,C₇H₆Br₃⁺,1,48,277,4070.22,4070.22,326.8179,326.8179,50.4,58126702.61,7.002323918679962e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H12O8P,negative,-,C₈H₁₂O₈P⁻,1,48,292,3708.24,3708.24,267.0358,267.0358,31.0,58126702.61,6.37958086988069e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C2NO2,positive,+,C₂NO₂⁺,1,48,377,2366.46,2366.46,69.9928,69.9928,6.4,58126702.61,4.071209777505733e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C12H25O6,positive,+,C₁₂H₂₅O₆⁺,1,48,413,1973.64,1973.64,265.1744,265.1744,37.1,58126702.61,3.395410218333044e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C7H12O11,negative,-,C₇H₁₂O₁₁⁻,1,48,365,1947.19,1947.19,272.0352,272.0352,12.2,58126702.61,3.349906174903184e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C44H84,positive,+,C₄₄H₈₄⁺,1,48,416,1933.8,1933.8,612.7305,612.7305,120.4,58126702.61,3.326870290535477e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H17O6P2,negative,-,C₈H₁₇O₆P₂⁻,1,48,372,1837.61,1837.61,271.0462,271.0462,16.2,58126702.61,3.1613869658656006e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C11H18N5O9P2,negative,-,C₁₁H₁₈N₅O₉P₂⁻,1,48,400,1308.84,1308.84,426.0594,426.0594,2.0,58126702.61,2.251701784602572e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,CH3OSi,positive,+,CH₃OSi⁺,1,48,494,1239.38,1239.38,58.9942,58.9942,9.6,58126702.61,2.1322042096824182e-05,,,,,,,1,PDMS,False,False,False,C_network未覆盖
PI,C16H24N3O13P2,negative,-,C₁₆H₂₄N₃O₁₃P₂⁻,1,48,409,1211.75,1211.75,528.0806,528.0806,3.0,58126702.61,2.0846701181902806e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C11H18N7O,positive,+,C₁₁H₁₈N₇O⁺,1,48,510,1094.54,1094.54,264.1571,264.1571,1.4,58126702.61,1.883024411936447e-05,,,,,,,0,,False,False,False,C_network未覆盖
PI,C8H18O17,negative,-,C₈H₁₈O₁₇⁻,1,48,426,951.6,951.6,386.0535,386.0535,3.8,58126702.61,1.6371133356466857e-05,,,,,,,0,,False,False,False,C_network未覆盖
